survey_id,Date,ANI,DNIS,channel,product,state,call_transcrpt,all_topics_discussed,supporting_quote,ai_topic_reasoning,customer_sentiment,process_time,model_version,topic_cluster_ids,topic_discussed,general_topic_l1
S072,21/06/2025,0466 290 172,0422 149 573,Email,Combined,NT,"I am quite frustrated with how the poor product quality was handled. It took longer than expected to get a resolution, and the communication from your support team was not clear enough.","['Poor product quality', 'Slow resolution time', 'Unclear communication']",I am quite frustrated with how the poor product quality was handled.,"The comment expresses dissatisfaction with the product quality and the handling of the issue, highlighting communication issues and delays.",Negative,2025-11-18T22:49:27,gpt-4o-mini,"[2, 4, 10]",Unclear communication,Communication improvement needs
S073,28/08/2025,0498 492 864,0431 323 639,Phone,Combined,SA,"I am quite neutral with how the long waiting time was handled. It took longer than expected to get a resolution, and the communication from your support team was not clear enough.","['Long waiting time', 'Unclear communication']","It took longer than expected to get a resolution, and the communication from your support team was not clear enough.",The customer expresses neutrality towards the handling of the long waiting time but highlights issues with communication.,Neutral,2025-11-18T22:49:30,gpt-4o-mini,"[0, 10]",Long waiting time,Delivery handling concerns
S073,28/08/2025,0498 492 864,0431 323 639,Phone,Combined,SA,"I am quite neutral with how the long waiting time was handled. It took longer than expected to get a resolution, and the communication from your support team was not clear enough.","['Long waiting time', 'Unclear communication']","It took longer than expected to get a resolution, and the communication from your support team was not clear enough.",The customer expresses neutrality towards the handling of the long waiting time but highlights issues with communication.,Neutral,2025-11-18T22:49:30,gpt-4o-mini,"[0, 10]",Unclear communication,Communication improvement needs
S074,28/04/2025,0450 776 633,0490 514 431,Email,Extras,SA,"I am quite neutral with how the double charge was handled. It took longer than expected to get a resolution, and the communication from your support team was not clear enough.","['Double charge handling', 'Long resolution time', 'Unclear communication']","It took longer than expected to get a resolution, and the communication from your support team was not clear enough.","The customer expresses neutrality, indicating room for improvement in charge handling and communication.",Neutral,2025-11-18T22:49:34,gpt-4o-mini,"[9, 4, 10]",Double charge handling,Billing discrepancies management
S074,28/04/2025,0450 776 633,0490 514 431,Email,Extras,SA,"I am quite neutral with how the double charge was handled. It took longer than expected to get a resolution, and the communication from your support team was not clear enough.","['Double charge handling', 'Long resolution time', 'Unclear communication']","It took longer than expected to get a resolution, and the communication from your support team was not clear enough.","The customer expresses neutrality, indicating room for improvement in charge handling and communication.",Neutral,2025-11-18T22:49:34,gpt-4o-mini,"[9, 4, 10]",Long resolution time,Service response efficiency
S074,28/04/2025,0450 776 633,0490 514 431,Email,Extras,SA,"I am quite neutral with how the double charge was handled. It took longer than expected to get a resolution, and the communication from your support team was not clear enough.","['Double charge handling', 'Long resolution time', 'Unclear communication']","It took longer than expected to get a resolution, and the communication from your support team was not clear enough.","The customer expresses neutrality, indicating room for improvement in charge handling and communication.",Neutral,2025-11-18T22:49:34,gpt-4o-mini,"[9, 4, 10]",Unclear communication,Communication improvement needs
S075,28/07/2025,0497 103 796,0466 396 549,Mobile App,Combined,NT,"I am quite angry with how the delivery delay was handled. It took longer than expected to get a resolution, and the communication from your support team was not clear enough.","['Delivery delay issues', 'Poor communication', 'Slow resolution']","It took longer than expected to get a resolution, and the communication from your support team was not clear enough.",The customer expresses frustration over delays and inadequate communication regarding their issue.,Negative,2025-11-18T22:49:39,gpt-4o-mini,"[0, 10, 4]",Delivery delay issues,Delivery handling concerns
S075,28/07/2025,0497 103 796,0466 396 549,Mobile App,Combined,NT,"I am quite angry with how the delivery delay was handled. It took longer than expected to get a resolution, and the communication from your support team was not clear enough.","['Delivery delay issues', 'Poor communication', 'Slow resolution']","It took longer than expected to get a resolution, and the communication from your support team was not clear enough.",The customer expresses frustration over delays and inadequate communication regarding their issue.,Negative,2025-11-18T22:49:39,gpt-4o-mini,"[0, 10, 4]",Poor communication,Communication improvement needs
S075,28/07/2025,0497 103 796,0466 396 549,Mobile App,Combined,NT,"I am quite angry with how the delivery delay was handled. It took longer than expected to get a resolution, and the communication from your support team was not clear enough.","['Delivery delay issues', 'Poor communication', 'Slow resolution']","It took longer than expected to get a resolution, and the communication from your support team was not clear enough.",The customer expresses frustration over delays and inadequate communication regarding their issue.,Negative,2025-11-18T22:49:39,gpt-4o-mini,"[0, 10, 4]",Slow resolution,Service response efficiency
S076,27/06/2025,0412 654 377,0493 621 992,Branch,Hospital,ACT,"I'm frustrated about how my long waiting time was addressed. It seems like there is no proper escalation process or accountability within the team, which made things worse.","['Long waiting time', 'Lack of escalation process', 'Lack of accountability']",It seems like there is no proper escalation process or accountability within the team.,"The customer expresses frustration over prolonged waiting times and the absence of a clear escalation path and accountability, impacting their experience negatively.",Negative,2025-11-18T22:49:44,gpt-4o-mini,"[0, 3, 5]",Long waiting time,Delivery handling concerns
S076,27/06/2025,0412 654 377,0493 621 992,Branch,Hospital,ACT,"I'm frustrated about how my long waiting time was addressed. It seems like there is no proper escalation process or accountability within the team, which made things worse.","['Long waiting time', 'Lack of escalation process', 'Lack of accountability']",It seems like there is no proper escalation process or accountability within the team.,"The customer expresses frustration over prolonged waiting times and the absence of a clear escalation path and accountability, impacting their experience negatively.",Negative,2025-11-18T22:49:44,gpt-4o-mini,"[0, 3, 5]",Lack of escalation process,Escalation and follow-up issues
S076,27/06/2025,0412 654 377,0493 621 992,Branch,Hospital,ACT,"I'm frustrated about how my long waiting time was addressed. It seems like there is no proper escalation process or accountability within the team, which made things worse.","['Long waiting time', 'Lack of escalation process', 'Lack of accountability']",It seems like there is no proper escalation process or accountability within the team.,"The customer expresses frustration over prolonged waiting times and the absence of a clear escalation path and accountability, impacting their experience negatively.",Negative,2025-11-18T22:49:44,gpt-4o-mini,"[0, 3, 5]",Lack of accountability,Team accountability challenges
